Customer_ID,Gender,Age,Connect_Date,L_O_S,Dropped_Calls,Pay Method,tariff,Churn,Handset
'K352090','F',19,'07/11/98',23.500000,1,'Pre Pay','CAT 100','Active','WC95'
'K352100','M',54,'06/04/99',18.500000,0,'Pre Pay','CAT 100','Active','S50'
'K352110','M',14,'23/10/97',36.166667,0,'Pre Pay','CAT 100','Active','S50'
'K352120','M',16,'27/09/98',24.866667,8,'Pre Pay','CAT 100','Active','S50'
'K352130','M',43,'01/03/98',31.866667,1,'Pre Pay','CAT 100','Churned','CAS30'
'K352140','F',22,'02/01/98',33.800000,2,'Pre Pay','CAT 100','Active','WC95'
'K352150','M',22,'14/06/99',16.200000,1,'Pre Pay','CAT 100','Active','S50'
'K352160','F',20,'15/08/97',38.466667,0,'Pre Pay','CAT 100','Active','WC95'
'K352170','F',16,'26/12/99',9.700000,1,'Pre Pay','CAT 100','Active','WC95'
'K352180','F',50,'22/01/98',33.133333,1,'Pre Pay','CAT 100','Active','BS110'
'K352190','F',24,'28/12/96',46.133333,4,'Pre Pay','CAT 100','Active','WC95'
'K352200','F',56,'10/05/98',29.533333,6,'Pre Pay','CAT 100','Active','WC95'
'K352210','F',36,'02/05/98',29.800000,1,'Pre Pay','CAT 100','Active','WC95'
'K352220','F',14,'07/09/99',13.366667,8,'Pre Pay','CAT 100','Active','WC95'
'K352230','F',26,'20/09/96',49.433333,3,'Pre Pay','CAT 100','Active','WC95'
'K352240','F',36,'08/04/97',42.766667,1,'Pre Pay','CAT 100','Active','WC95'
'K352250','M',31,'22/12/97',34.166667,0,'Pre Pay','CAT 100','Active','S50'
'K352260','M',36,'16/11/99',11.033333,0,'Pre Pay','CAT 100','Active','S50'
'K352270','F',33,'24/07/97',39.200000,1,'Pre Pay','CAT 100','Active','BS110'
'K352280','M',25,'17/08/96',50.566667,2,'Pre Pay','CAT 100','Active','BS110'
'K352290','F',27,'24/12/97',34.100000,2,'Pre Pay','CAT 100','Churned','CAS30'
'K352300','M',28,'08/02/97',44.733333,10,'Pre Pay','CAT 100','Active','BS110'
'K352310','M',27,'04/02/99',20.533333,8,'Pre Pay','CAT 100','Active','S50'
'K352320','F',34,'22/06/97',40.266667,2,'Pre Pay','CAT 100','Active','WC95'
'K352330','M',19,'13/11/97',35.466667,8,'Pre Pay','CAT 100','Active','S50'
'K352340','F',34,'01/07/96',52.133333,1,'Pre Pay','CAT 100','Active','WC95'
'K352350','F',27,'21/08/97',38.266667,0,'Pre Pay','CAT 100','Active','WC95'
'K352360','F',29,'01/06/99',16.633333,0,'Pre Pay','CAT 100','Active','WC95'
'K352370','F',38,'19/08/96',50.500000,1,'Pre Pay','CAT 100','Active','BS110'
'K352380','M',22,'17/03/97',43.500000,7,'Pre Pay','CAT 100','Active','BS110'
'K352390','M',19,'22/08/96',50.400000,6,'Pre Pay','CAT 100','Active','S50'
'K352400','F',12,'02/12/98',22.666667,2,'Pre Pay','CAT 100','Active','CAS30'
'K352410','F',22,'15/08/96',50.633333,10,'Pre Pay','CAT 100','Active','CAS30'
'K352420','M',38,'23/07/97',39.233333,2,'Pre Pay','CAT 100','Churned','S50'
'K352430','M',13,'27/08/96',50.233333,1,'Pre Pay','CAT 100','Churned','CAS30'
'K352440','M',15,'12/08/98',26.400000,2,'Pre Pay','CAT 100','Active','BS110'
'K352450','F',61,'22/02/98',32.100000,2,'Pre Pay','CAT 100','Active','BS110'
'K352460','M',12,'08/04/99',18.433333,1,'Pre Pay','CAT 100','Churned','CAS30'
'K352470','M',17,'02/09/97',37.866667,1,'Pre Pay','CAT 100','Churned','CAS30'
'K352480','F',26,'02/06/99',16.600000,1,'Pre Pay','CAT 100','Churned','CAS30'
'K352490','M',60,'27/10/98',23.866667,0,'Pre Pay','CAT 100','Churned','CAS30'
'K352500','M',41,'02/04/99',18.633333,0,'Pre Pay','CAT 100','Active','BS110'
'K352510','F',15,'11/06/98',28.466667,2,'Pre Pay','CAT 100','Active','WC95'
'K352520','F',31,'28/11/97',34.966667,2,'Pre Pay','CAT 100','Active','WC95'
'K352530','M',16,'04/05/96',54.066667,0,'Pre Pay','CAT 100','Active','S50'
'K352540','F',30,'15/10/97',36.433333,0,'Pre Pay','CAT 200','Active','WC95'
'K352550','M',14,'26/12/97',34.033333,2,'Pre Pay','CAT 200','Churned','CAS30'
'K352560','M',22,'06/07/97',39.800000,0,'Pre Pay','CAT 200','Active','S50'
'K352570','M',23,'11/12/97',34.533333,2,'Pre Pay','CAT 200','Active','S50'
'K352580','F',47,'12/11/97',35.500000,2,'Pre Pay','CAT 200','Active','WC95'
'K352590','F',30,'22/06/98',28.100000,1,'Pre Pay','CAT 200','Active','WC95'
'K352600','F',25,'19/11/96',47.433333,0,'Pre Pay','CAT 200','Active','BS110'
'K352610','F',51,'25/07/97',39.166667,0,'Pre Pay','CAT 200','Active','WC95'
'K352620','M',28,'25/01/98',33.033333,2,'Pre Pay','CAT 200','Active','BS110'
'K352630','M',15,'07/06/99',16.433333,0,'Pre Pay','CAT 200','Active','S50'
'K352640','M',19,'28/05/96',53.266667,0,'Pre Pay','CAT 200','Active','BS110'
'K352650','F',36,'16/02/97',44.466667,0,'Pre Pay','CAT 200','Active','WC95'
'K352660','F',25,'17/06/97',40.433333,2,'Pre Pay','CAT 200','Churned','CAS30'
'K352670','M',12,'28/09/96',49.166667,1,'Pre Pay','CAT 200','Active','S50'
'K352680','F',63,'22/06/96',52.433333,1,'Pre Pay','CAT 200','Active','BS110'
'K352690','M',38,'14/08/96',50.666667,2,'Pre Pay','CAT 200','Churned','CAS30'
'K352700','F',13,'02/04/96',55.133333,1,'Pre Pay','CAT 200','Churned','CAS30'
'K352710','F',23,'13/01/99',21.266667,1,'Pre Pay','CAT 200','Active','BS110'
'K352720','M',40,'21/10/99',11.900000,2,'Pre Pay','CAT 200','Active','S50'
'K352730','M',30,'22/08/97',38.233333,1,'Pre Pay','CAT 200','Active','S50'
'K352740','F',24,'01/08/99',14.600000,2,'Pre Pay','CAT 200','Active','WC95'
'K352750','F',13,'13/08/97',38.533333,1,'Pre Pay','CAT 200','Active','WC95'
'K352760','M',48,'13/09/98',25.333333,1,'Pre Pay','CAT 200','Churned','CAS30'
'K352770','M',17,'05/10/96',48.933333,8,'Pre Pay','CAT 200','Active','BS110'
'K352780','F',19,'31/08/98',25.766667,2,'Pre Pay','CAT 200','Active','BS110'
'K352790','M',42,'24/07/99',14.866667,0,'Pre Pay','CAT 200','Churned','CAS30'
'K352800','F',23,'17/12/97',34.333333,0,'Pre Pay','CAT 200','Churned','CAS30'
'K352810','M',33,'09/10/97',36.633333,8,'Pre Pay','CAT 200','Active','BS110'
'K352820','M',75,'01/08/97',38.933333,6,'Pre Pay','CAT 200','Active','BS110'
'K352830','M',25,'19/08/96',50.500000,0,'Pre Pay','CAT 200','Active','S50'
'K352840','F',26,'09/06/98',28.533333,2,'Pre Pay','CAT 200','Active','WC95'
'K352850','M',44,'23/10/99',11.833333,2,'Pre Pay','CAT 200','Active','S50'
'K352860','M',25,'13/11/97',35.466667,0,'Pre Pay','CAT 200','Active','S50'
'K352870','M',21,'27/05/96',53.300000,2,'Pre Pay','CAT 200','Active','S50'
'K352880','M',53,'07/12/97',34.666667,1,'Pre Pay','CAT 200','Active','S50'
'K352890','F',25,'23/08/98',26.033333,0,'Pre Pay','CAT 200','Active','BS110'
'K352900','M',30,'22/06/98',28.100000,0,'Pre Pay','CAT 200','Churned','CAS30'
'K352910','F',17,'12/12/98',22.333333,2,'Pre Pay','CAT 200','Churned','CAS30'
'K352920','F',21,'22/07/99',14.933333,2,'Pre Pay','CAT 200','Active','CAS30'
'K352930','F',34,'25/08/97',38.133333,1,'Pre Pay','CAT 200','Churned','WC95'
'K352940','F',36,'10/07/97',39.666667,1,'Pre Pay','CAT 200','Active','WC95'
'K352950','M',16,'28/12/98',21.800000,6,'Pre Pay','CAT 200','Active','S50'
'K352960','F',41,'27/09/96',49.200000,0,'Pre Pay','CAT 200','Active','WC95'
'K352970','F',52,'05/04/96',55.033333,0,'Pre Pay','CAT 200','Active','BS110'
'K352980','M',13,'14/08/98',26.333333,0,'Pre Pay','CAT 200','Churned','CAS30'
'K352990','M',19,'07/06/99',16.433333,1,'Pre Pay','CAT 200','Churned','CAS30'
'K353000','M',31,'24/07/96',51.366667,0,'Pre Pay','CAT 200','Active','S50'
'K353010','M',21,'17/06/97',40.433333,2,'Pre Pay','CAT 200','Churned','CAS30'
'K353020','F',40,'10/03/99',19.400000,1,'Pre Pay','CAT 200','Active','CAS30'
'K353030','F',35,'11/11/98',23.366667,1,'Pre Pay','CAT 200','Active','WC95'
'K353040','M',16,'04/01/98',33.733333,9,'Pre Pay','CAT 200','Active','BS110'
'K353050','F',35,'02/04/99',18.633333,0,'Pre Pay','CAT 200','Active','WC95'
'K353060','F',12,'03/02/97',44.900000,7,'Pre Pay','CAT 200','Churned','CAS30'
'K353070','M',46,'01/03/99',19.700000,6,'Pre Pay','CAT 200','Active','BS110'
'K353080','F',43,'23/10/97',36.166667,2,'Pre Pay','CAT 200','Active','WC95'
'K353090','F',25,'26/02/99',19.800000,1,'Pre Pay','CAT 200','Active','WC95'
'K353100','F',31,'16/01/99',21.166667,0,'Pre Pay','CAT 200','Active','WC95'
'K353110','M',15,'13/11/99',11.133333,2,'Pre Pay','CAT 200','Active','BS110'
'K353120','F',28,'26/04/99',17.833333,0,'Pre Pay','CAT 200','Active','BS110'
'K353130','F',34,'22/11/96',47.333333,0,'Pre Pay','CAT 200','Churned','CAS30'
'K353140','M',16,'21/04/97',42.333333,2,'Pre Pay','CAT 200','Active','S50'
'K353150','M',40,'09/09/96',49.800000,2,'Pre Pay','CAT 200','Active','S50'
'K353160','M',43,'23/05/97',41.266667,1,'Pre Pay','CAT 200','Active','S50'
'K353170','F',50,'05/08/96',50.966667,7,'Pre Pay','CAT 200','Active','WC95'
'K353180','F',25,'03/05/99',17.600000,1,'Pre Pay','CAT 200','Churned','CAS30'
'K353190','M',30,'04/02/96',57.066667,8,'Pre Pay','CAT 200','Active','S50'
'K353200','M',15,'05/04/96',55.033333,1,'Pre Pay','CAT 200','Active','S50'
'K353210','F',52,'08/12/98',22.466667,8,'Pre Pay','CAT 200','Churned','CAS30'
'K353220','M',41,'05/01/97',45.866667,1,'Pre Pay','CAT 200','Active','S50'
'K353230','M',19,'21/04/98',30.166667,1,'Pre Pay','CAT 200','Active','BS110'
'K353240','M',16,'17/04/99',18.133333,2,'Pre Pay','CAT 200','Active','BS110'
'K353250','M',41,'26/07/99',14.800000,1,'Pre Pay','CAT 200','Active','S50'
'K353260','M',45,'21/04/99',18.000000,5,'Pre Pay','CAT 200','Active','S50'
'K353270','M',27,'25/11/96',47.233333,0,'Pre Pay','CAT 200','Active','S50'
'K353280','F',27,'12/05/98',29.466667,9,'Pre Pay','CAT 200','Active','WC95'
'K353290','M',25,'14/11/99',11.100000,2,'Pre Pay','CAT 200','Active','S50'
'K353300','M',64,'16/04/99',18.166667,0,'Pre Pay','CAT 200','Active','S50'
'K353310','F',45,'19/05/97',41.400000,1,'Pre Pay','CAT 200','Active','BS110'
'K353320','F',24,'09/05/96',53.900000,0,'Pre Pay','CAT 200','Active','BS110'
'K353330','M',15,'05/09/99',13.433333,2,'Pre Pay','CAT 200','Churned','S50'
'K353340','F',62,'24/11/98',22.933333,2,'Pre Pay','CAT 200','Active','WC95'
'K353350','F',28,'12/12/96',46.666667,2,'Pre Pay','CAT 200','Active','BS110'
'K353360','M',22,'05/11/97',35.733333,9,'Pre Pay','CAT 200','Active','BS110'
'K353370','F',30,'15/09/99',13.100000,2,'Pre Pay','CAT 200','Churned','CAS30'
'K353380','F',38,'26/07/99',14.800000,1,'Pre Pay','CAT 200','Active','WC95'
'K353390','F',48,'09/02/97',44.700000,2,'Pre Pay','CAT 200','Active','WC95'
'K353400','F',28,'14/09/97',37.466667,0,'Pre Pay','CAT 200','Churned','BS110'
'K353410','F',29,'19/03/96',55.600000,1,'Pre Pay','CAT 200','Active','WC95'
'K353420','M',15,'07/11/96',47.833333,0,'Pre Pay','CAT 200','Churned','CAS30'
'K353430','F',12,'24/04/98',30.066667,1,'Pre Pay','CAT 200','Active','BS110'
'K353440','F',21,'05/09/97',37.766667,1,'Pre Pay','CAT 200','Churned','BS110'
'K353450','M',28,'27/04/97',42.133333,2,'Pre Pay','CAT 200','Active','S50'
'K353460','M',31,'06/08/98',26.600000,2,'Pre Pay','CAT 200','Active','S50'
'K353470','F',46,'23/11/98',22.966667,0,'Pre Pay','CAT 200','Active','WC95'
'K353480','M',21,'10/12/99',10.233333,0,'Pre Pay','CAT 200','Active','S50'
'K353490','M',26,'18/02/99',20.066667,0,'Pre Pay','CAT 200','Churned','CAS30'
'K353500','F',22,'09/06/96',52.866667,1,'Pre Pay','CAT 200','Churned','CAS30'
'K353510','M',27,'21/11/96',47.366667,1,'Pre Pay','CAT 200','Active','BS110'
'K353520','M',47,'27/02/97',44.100000,0,'Pre Pay','CAT 200','Churned','CAS30'
'K353530','F',22,'19/11/96',47.433333,1,'Pre Pay','CAT 200','Active','WC95'
'K353540','M',26,'18/08/97',38.366667,2,'Pre Pay','CAT 200','Churned','CAS30'
'K353550','M',32,'15/12/99',10.066667,2,'Pre Pay','CAT 200','Active','BS110'
'K353560','F',35,'16/11/97',35.366667,4,'Pre Pay','CAT 200','Active','WC95'
'K353570','M',24,'22/01/96',57.500000,2,'Pre Pay','CAT 200','Churned','S50'
'K353580','F',40,'25/02/96',56.366667,11,'Pre Pay','CAT 200','Active','WC95'
'K353590','F',46,'21/02/99',19.966667,2,'Pre Pay','CAT 200','Churned','CAS30'
'K353600','M',40,'03/10/97',36.833333,1,'Pre Pay','CAT 200','Active','BS110'
'K353610','F',27,'09/03/99',19.433333,2,'Pre Pay','CAT 200','Churned','BS110'
'K353620','M',32,'02/05/97',41.966667,2,'Pre Pay','CAT 200','Active','S50'
'K353630','F',12,'31/05/98',28.833333,0,'Pre Pay','CAT 200','Active','WC95'
'K353640','M',26,'08/11/98',23.466667,1,'Pre Pay','CAT 200','Active','S50'
'K353650','F',15,'16/01/99',21.166667,9,'Pre Pay','CAT 200','Churned','CAS30'
'K353660','M',50,'13/07/99',15.233333,1,'Pre Pay','CAT 200','Active','S50'
'K353670','F',28,'09/06/99',16.366667,2,'Pre Pay','CAT 200','Active','WC95'
'K353680','M',18,'26/05/96',53.333333,10,'Pre Pay','CAT 200','Active','S50'
'K353690','M',14,'06/01/99',21.500000,3,'Pre Pay','CAT 200','Active','S50'
'K353700','F',26,'23/11/98',22.966667,2,'Pre Pay','CAT 200','Active','WC95'
'K353710','M',44,'04/09/98',25.633333,1,'Pre Pay','CAT 200','Active','S50'
'K353720','M',17,'03/01/97',45.933333,2,'Pre Pay','CAT 200','Active','BS110'
'K353730','M',16,'08/02/98',32.566667,2,'Pre Pay','CAT 200','Active','BS110'
'K353740','F',26,'16/06/97',40.466667,0,'Pre Pay','CAT 200','Active','WC95'
'K353750','M',27,'20/07/98',27.166667,8,'Pre Pay','CAT 200','Active','BS110'
'K353760','M',48,'08/09/97',37.666667,1,'Pre Pay','CAT 200','Active','S50'
'K353770','F',23,'11/12/97',34.533333,2,'Pre Pay','CAT 200','Active','WC95'
'K353780','F',18,'26/10/99',11.733333,7,'Pre Pay','CAT 200','Churned','CAS30'
'K353790','F',39,'28/07/99',14.733333,2,'Pre Pay','CAT 200','Active','WC95'
'K353800','M',29,'18/07/98',27.233333,1,'Pre Pay','CAT 200','Active','S50'
'K353810','M',47,'12/05/98',29.466667,1,'Pre Pay','CAT 200','Active','S50'
'K353820','M',51,'27/12/99',9.666667,1,'Pre Pay','CAT 200','Active','S50'
'K353830','M',36,'28/04/96',54.266667,1,'Pre Pay','CAT 200','Active','S50'
'K353840','M',22,'12/01/99',21.300000,4,'Pre Pay','CAT 200','Churned','CAS30'
'K353850','F',46,'08/12/96',46.800000,0,'Pre Pay','CAT 200','Active','WC95'
'K353860','F',44,'07/06/97',40.766667,8,'Pre Pay','CAT 200','Active','WC95'
'K353870','M',18,'24/11/96',47.266667,2,'Pre Pay','CAT 200','Churned','CAS30'
'K353880','M',35,'11/05/96',53.833333,2,'Pre Pay','CAT 200','Churned','CAS30'
'K353890','F',41,'16/02/97',44.466667,0,'Pre Pay','CAT 200','Churned','CAS30'
'K353900','F',34,'02/10/97',36.866667,0,'Pre Pay','CAT 200','Active','WC95'
'K353910','F',27,'05/10/98',24.600000,11,'Pre Pay','CAT 200','Active','WC95'
'K353920','M',15,'24/07/99',14.866667,0,'Pre Pay','CAT 200','Churned','CAS30'
'K353930','M',27,'10/11/99',11.233333,0,'Pre Pay','CAT 200','Active','S50'
'K353940','F',38,'07/10/98',24.533333,4,'Pre Pay','CAT 200','Active','WC95'
'K353950','M',20,'23/07/98',27.066667,3,'Pre Pay','CAT 200','Churned','CAS30'
'K353960','F',37,'03/09/96',50.000000,4,'Pre Pay','CAT 200','Active','WC95'
'K353970','M',16,'25/05/98',29.033333,1,'Pre Pay','CAT 200','Active','S50'
'K353980','M',12,'24/11/98',22.933333,0,'Pre Pay','CAT 200','Active','S50'
'K353990','F',33,'03/12/99',10.466667,0,'Pre Pay','CAT 200','Active','WC95'
'K354000','M',30,'25/07/97',39.166667,11,'Pre Pay','CAT 200','Active','BS110'
'K354010','M',31,'23/12/97',34.133333,0,'Pre Pay','CAT 200','Churned','CAS30'
'K354020','F',34,'23/04/99',17.933333,1,'Pre Pay','CAT 200','Active','CAS30'
'K354030','M',12,'19/03/97',43.433333,11,'Pre Pay','CAT 200','Active','S50'
'K354040','M',24,'27/05/99',16.800000,1,'Pre Pay','CAT 200','Active','S50'
'K354050','M',21,'27/01/96',57.333333,1,'Pre Pay','CAT 200','Active','BS110'
'K354060','M',37,'11/04/98',30.500000,6,'Pre Pay','CAT 200','Active','S50'
'K354070','F',15,'26/01/98',33.000000,1,'Pre Pay','CAT 200','Active','WC95'
'K354080','F',35,'07/04/96',54.966667,2,'Pre Pay','CAT 200','Churned','CAS30'
'K354090','M',26,'21/08/98',26.100000,2,'Pre Pay','CAT 200','Active','S50'
'K354100','M',37,'28/11/96',47.133333,9,'Pre Pay','CAT 200','Active','BS110'
'K354110','M',47,'06/04/98',30.666667,0,'Pre Pay','CAT 200','Churned','CAS30'
'K354120','F',35,'18/12/96',46.466667,2,'Pre Pay','CAT 200','Churned','CAS30'
'K354130','M',56,'25/08/99',13.800000,3,'Pre Pay','CAT 200','Churned','CAS30'
'K354140','M',24,'09/02/99',20.366667,2,'Pre Pay','CAT 200','Churned','CAS30'
'K354150','M',23,'31/05/98',28.833333,0,'Pre Pay','CAT 200','Active','S50'
'K354160','M',26,'18/08/97',38.366667,1,'Pre Pay','CAT 200','Active','BS110'
'K354170','M',35,'15/02/99',20.166667,1,'Pre Pay','CAT 200','Churned','CAS30'
'K354180','M',50,'22/07/98',27.100000,1,'Pre Pay','CAT 200','Active','S50'
'K354190','F',17,'25/09/98',24.933333,0,'Pre Pay','CAT 200','Churned','CAS30'
'K354200','M',28,'14/04/99',18.233333,0,'Pre Pay','CAT 200','Active','BS110'
'K354210','F',33,'07/11/96',47.833333,0,'Pre Pay','CAT 200','Active','BS110'
'K354220','M',13,'12/07/99',15.266667,2,'Pre Pay','CAT 200','Churned','CAS30'
'K354230','F',39,'04/04/97',42.900000,2,'Pre Pay','CAT 200','Active','WC95'
'K354240','M',25,'11/08/98',26.433333,0,'Pre Pay','CAT 200','Active','BS110'
'K354250','F',30,'18/08/99',14.033333,1,'Pre Pay','CAT 200','Active','BS110'
'K354260','M',39,'22/12/99',9.833333,10,'Pre Pay','CAT 200','Active','S50'
'K354270','F',35,'26/01/97',45.166667,2,'Pre Pay','CAT 200','Active','BS110'
'K354280','F',29,'26/12/99',9.700000,0,'Pre Pay','CAT 200','Active','BS110'
'K354290','M',13,'13/11/96',47.633333,1,'Pre Pay','CAT 200','Churned','BS110'
'K354300','M',16,'19/05/98',29.233333,2,'Pre Pay','CAT 200','Active','BS110'
'K354310','M',35,'22/06/97',40.266667,4,'Pre Pay','CAT 200','Active','S50'
'K354320','F',27,'24/12/97',34.100000,1,'Pre Pay','CAT 200','Active','WC95'
'K354330','F',59,'08/02/99',20.400000,4,'Pre Pay','CAT 200','Churned','CAS30'
'K354340','F',28,'26/07/97',39.133333,2,'Pre Pay','CAT 200','Churned','CAS30'
'K354350','M',43,'11/10/99',12.233333,2,'Pre Pay','CAT 200','Active','S50'
'K354360','F',20,'19/07/96',51.533333,0,'Pre Pay','CAT 200','Active','WC95'
'K354370','F',18,'14/10/96',48.633333,0,'Pre Pay','CAT 200','Active','WC95'
'K354380','F',21,'01/12/98',22.700000,2,'Pre Pay','CAT 200','Active','BS110'
'K354390','F',24,'16/04/96',54.666667,1,'Pre Pay','CAT 200','Active','BS110'
'K354400','M',22,'27/01/99',20.800000,0,'Pre Pay','CAT 200','Churned','CAS30'
'K354410','M',19,'19/03/99',19.100000,2,'Pre Pay','CAT 200','Active','BS110'
'K354420','F',54,'21/01/99',21.000000,7,'Pre Pay','CAT 200','Active','WC95'
'K354430','M',38,'11/08/97',38.600000,0,'Pre Pay','CAT 200','Active','BS110'
'K354440','F',24,'31/05/96',53.166667,0,'Pre Pay','CAT 200','Active','WC95'
'K354450','M',22,'14/08/98',26.333333,0,'Pre Pay','CAT 200','Churned','CAS30'
'K354460','F',34,'19/06/97',40.366667,2,'Pre Pay','CAT 200','Active','WC95'
'K354470','M',24,'18/06/98',28.233333,9,'Pre Pay','CAT 200','Active','BS110'
'K354480','M',33,'24/03/96',55.433333,0,'Pre Pay','CAT 200','Churned','CAS30'
'K354490','M',21,'06/02/96',57.000000,1,'Pre Pay','CAT 200','Active','S50'
'K354500','F',47,'26/03/99',18.866667,1,'Pre Pay','CAT 200','Active','WC95'
'K354510','F',47,'28/08/96',50.200000,1,'Pre Pay','CAT 200','Churned','CAS30'
'K354520','M',24,'23/03/96',55.466667,2,'Pre Pay','CAT 200','Active','S50'
'K354530','M',29,'04/12/96',46.933333,3,'Pre Pay','CAT 200','Active','BS110'
'K354540','F',32,'16/01/99',21.166667,1,'Pre Pay','CAT 200','Active','BS110'
'K354550','F',37,'24/07/96',51.366667,6,'Pre Pay','CAT 200','Active','WC95'
'K354560','M',18,'06/11/99',11.366667,2,'Pre Pay','CAT 200','Active','BS110'
'K354570','M',35,'20/06/99',16.000000,1,'Pre Pay','CAT 200','Active','BS110'
'K354580','F',35,'08/04/96',54.933333,1,'Pre Pay','CAT 200','Active','WC95'
'K354590','F',35,'05/07/99',15.500000,1,'Pre Pay','CAT 200','Active','BS110'
'K354600','F',36,'07/01/98',33.633333,10,'Pre Pay','CAT 200','Churned','CAS30'
'K354610','M',35,'15/05/97',41.533333,1,'Pre Pay','CAT 200','Active','S50'
'K354620','M',41,'22/11/97',35.166667,2,'Pre Pay','CAT 200','Active','S50'
'K354630','M',20,'16/05/96',53.666667,2,'Pre Pay','CAT 200','Active','BS110'
'K354640','F',19,'16/10/97',36.400000,2,'Pre Pay','CAT 200','Churned','CAS30'
'K354650','F',14,'03/07/96',52.066667,0,'Pre Pay','CAT 200','Active','WC95'
'K354660','F',22,'15/11/98',23.233333,9,'Pre Pay','CAT 200','Active','WC95'
'K354670','F',42,'10/06/99',16.333333,2,'Pre Pay','CAT 200','Active','WC95'
'K354680','F',25,'26/01/99',20.833333,1,'Pre Pay','CAT 200','Active','WC95'
'K354690','M',30,'17/12/99',10.000000,2,'Pre Pay','CAT 200','Churned','CAS30'
'K354700','M',26,'08/09/96',49.833333,2,'Pre Pay','CAT 200','Active','S50'
'K354710','F',18,'27/05/99',16.800000,2,'Pre Pay','CAT 200','Active','WC95'
'K354720','M',21,'06/03/97',43.866667,2,'Pre Pay','CAT 200','Active','S50'
'K354730','F',41,'23/06/99',15.900000,2,'Pre Pay','CAT 200','Active','BS110'
'K354740','M',30,'27/02/98',31.933333,2,'Pre Pay','CAT 200','Active','S50'
'K354750','M',46,'07/08/96',50.900000,10,'Pre Pay','CAT 200','Churned','CAS30'
'K354760','F',37,'20/01/98',33.200000,2,'Pre Pay','CAT 200','Active','BS110'
'K354770','F',27,'21/05/96',53.500000,0,'Pre Pay','CAT 200','Active','BS110'
'K354780','M',17,'10/11/97',35.566667,1,'Pre Pay','CAT 200','Active','S50'
'K354790','M',12,'07/08/99',14.400000,1,'Pre Pay','CAT 200','Active','S50'
'K354800','F',25,'16/05/99',17.166667,2,'Pre Pay','CAT 200','Active','WC95'
'K354810','M',31,'15/07/99',15.166667,0,'Pre Pay','CAT 200','Active','S50'
'K354820','M',24,'31/05/97',41.000000,11,'Pre Pay','CAT 200','Churned','S50'
'K354830','F',26,'26/02/96',56.333333,2,'Pre Pay','CAT 200','Active','WC95'
'K354840','M',22,'06/03/99',19.533333,2,'Pre Pay','CAT 200','Active','S50'
'K354850','M',60,'06/06/97',40.800000,1,'Pre Pay','CAT 200','Active','S50'
'K354860','F',23,'12/02/98',32.433333,9,'Pre Pay','CAT 200','Churned','CAS30'
'K354870','M',60,'05/11/99',11.400000,0,'Pre Pay','CAT 200','Active','S50'
'K354880','F',15,'09/08/97',38.666667,2,'Pre Pay','CAT 200','Active','WC95'
'K354890','F',31,'20/12/98',22.066667,2,'Pre Pay','CAT 200','Active','WC95'
'K354900','M',25,'28/10/97',36.000000,2,'Pre Pay','CAT 200','Active','BS110'
'K354910','F',19,'10/10/97',36.600000,0,'Pre Pay','CAT 200','Active','WC95'
'K354920','M',23,'02/06/99',16.600000,2,'Pre Pay','CAT 200','Churned','CAS30'
'K354930','F',29,'05/09/97',37.766667,1,'Pre Pay','CAT 200','Active','WC95'
'K354940','F',32,'13/06/98',28.400000,1,'Pre Pay','CAT 200','Churned','CAS30'
'K354950','F',23,'22/12/99',9.833333,2,'Pre Pay','CAT 200','Churned','CAS30'
'K354960','M',23,'24/08/98',26.000000,0,'Pre Pay','CAT 200','Churned','CAS30'
'K354970','M',40,'12/11/97',35.500000,0,'Pre Pay','CAT 200','Churned','CAS30'
'K354980','F',19,'06/09/98',25.566667,1,'Pre Pay','CAT 200','Active','WC95'
'K354990','F',45,'09/09/98',25.466667,2,'Pre Pay','CAT 200','Active','WC95'
'K355000','M',61,'27/03/98',31.000000,0,'Pre Pay','CAT 200','Active','S50'
'K355010','M',16,'12/06/98',28.433333,1,'Pre Pay','CAT 200','Active','BS110'
'K355020','M',34,'17/08/98',26.233333,7,'Pre Pay','CAT 200','Active','BS110'
'K355030','F',29,'19/07/98',27.200000,2,'Pre Pay','CAT 200','Active','BS110'
'K355040','F',27,'21/05/98',29.166667,1,'Pre Pay','CAT 200','Churned','CAS30'
'K355050','M',30,'15/03/97',43.566667,1,'Pre Pay','CAT 200','Churned','CAS30'
'K355060','F',33,'18/04/97',42.433333,2,'Pre Pay','CAT 200','Active','WC95'
'K355070','F',28,'21/05/99',17.000000,10,'Pre Pay','CAT 200','Churned','CAS30'
'K355080','F',39,'15/02/96',56.700000,0,'Pre Pay','CAT 200','Active','WC95'
'K355090','M',24,'04/01/96',58.100000,0,'Pre Pay','CAT 200','Active','S50'
'K355100','F',23,'09/06/98',28.533333,1,'Pre Pay','CAT 200','Active','WC95'
'K355110','M',52,'31/07/97',38.966667,2,'Pre Pay','CAT 200','Churned','CAS30'
'K355120','M',19,'10/08/97',38.633333,9,'Pre Pay','CAT 200','Active','BS110'
'K355130','F',19,'13/03/96',55.800000,2,'Pre Pay','CAT 200','Active','WC95'
'K355140','F',36,'06/11/96',47.866667,5,'Pre Pay','CAT 200','Active','BS110'
'K355150','M',13,'06/03/96',56.033333,2,'Pre Pay','CAT 200','Active','S50'
'K355160','F',33,'02/02/97',44.933333,0,'Pre Pay','CAT 200','Active','WC95'
