Customer_ID,Product_01,Product_02,Product_03,Product_04,Product_05,Product_06,Product_07,Product_08,Product_09,Product_10,Product_11,Product_12
K398560,T,T,T,T,F,F,F,T,T,T,F,F
K398570,T,T,T,T,F,T,F,T,T,T,T,T
K398580,F,F,F,F,F,F,F,F,T,T,T,F
K398590,T,F,F,F,F,F,F,F,T,T,F,F
K398600,F,F,F,F,T,T,F,T,T,T,T,T
K398610,F,F,F,F,F,F,F,F,T,T,T,T
K398620,T,T,T,T,T,T,F,T,T,T,F,F
K398630,F,F,F,F,T,T,F,T,T,F,T,T
K398640,T,T,T,T,F,F,F,T,T,T,T,T
K398650,T,T,T,F,F,F,F,F,F,F,T,F
K398660,F,F,F,T,T,T,T,T,T,T,F,T
K398670,F,F,F,F,F,F,F,T,T,T,F,F
K398680,T,T,T,F,F,F,F,F,T,F,F,F
K398690,T,T,T,T,F,F,F,T,T,T,F,F
K398700,F,F,F,F,F,F,F,T,T,T,F,F
K398710,F,F,T,T,F,F,F,T,T,T,F,F
K398720,T,T,T,T,F,F,F,T,T,T,F,F
K398730,T,T,T,F,T,T,F,T,T,T,T,F
K398740,T,T,T,T,F,F,F,F,F,F,F,F
K398750,F,F,F,F,F,F,F,T,T,T,F,F
K398760,F,T,T,F,F,F,F,F,F,F,T,T
K398770,F,T,T,T,F,F,F,F,F,F,F,F
K398780,T,T,T,T,F,F,F,F,F,F,F,F
K398790,T,F,F,F,T,T,T,F,T,T,F,F
K398800,T,T,T,F,F,F,F,F,T,F,F,F
K398810,F,F,F,F,F,F,F,F,T,T,F,F
K398820,F,F,F,F,T,T,T,T,T,T,T,T
K398830,T,T,T,T,F,F,F,F,F,F,F,F
K398840,F,T,T,T,F,F,F,T,T,T,F,F
K398850,F,T,F,F,F,F,F,T,T,T,F,F
K398860,T,T,T,T,T,T,F,F,F,F,T,T
K398870,T,T,T,F,T,T,T,F,F,F,T,T
K398880,F,T,T,T,F,F,F,F,T,T,F,F
K398890,F,T,F,T,F,F,F,F,F,F,T,T
K398900,T,T,T,T,T,T,T,F,F,F,T,F
K398910,T,T,T,T,F,F,F,T,F,F,T,T
K398920,F,F,F,F,F,F,F,T,T,T,F,F
K398930,T,T,F,T,F,T,F,F,F,F,F,F
K398940,F,T,T,F,F,T,T,F,F,F,F,F
K398950,T,T,T,F,T,F,T,F,F,F,F,T
K398960,T,F,T,F,T,T,T,T,F,T,F,F
K398970,T,F,F,T,T,T,T,F,F,F,F,F
K398980,T,T,T,F,T,T,T,T,T,T,F,F
K398990,F,F,F,F,T,F,F,F,T,T,T,T
K399000,F,F,F,F,F,F,F,F,T,T,F,F
K399010,F,F,F,F,F,F,F,F,T,T,F,F
K399020,T,T,T,F,T,F,T,F,F,F,F,F
K399030,T,T,T,T,F,F,F,F,F,F,T,F
K399040,F,F,F,F,F,F,F,T,T,T,F,F
K399050,T,T,T,T,F,T,F,F,F,F,F,T
K399060,F,F,F,F,F,F,F,T,T,T,T,F
K399070,T,T,T,T,F,F,F,T,F,F,F,F
K399080,F,T,F,T,F,F,F,T,T,T,F,F
K399090,T,T,T,T,T,T,T,F,F,F,F,F
K399100,T,F,T,T,F,F,F,F,F,F,F,F
K399110,T,T,T,T,T,F,T,T,F,F,F,F
K399120,F,F,F,F,F,F,F,T,T,T,F,F
K399130,F,T,T,T,F,F,F,F,F,F,T,F
K399140,F,F,F,F,F,F,F,F,T,T,T,T
K399150,T,T,F,T,T,T,T,F,F,F,F,F
K399160,T,T,T,T,T,T,F,T,T,T,F,F
K399170,T,T,T,T,F,F,F,F,F,F,F,F
K399180,T,T,F,F,T,T,T,T,F,F,T,T
K399190,T,T,F,T,T,T,T,F,F,F,F,T
K399200,T,F,F,T,F,F,F,T,T,T,F,F
K399210,T,T,T,T,F,F,F,F,F,F,F,F
K399220,F,F,F,F,F,F,F,F,T,T,F,F
K399230,T,T,T,T,F,F,F,F,F,F,T,T
K399240,F,F,F,F,F,F,F,T,T,T,T,F
K399250,T,T,T,T,F,F,F,T,T,F,F,F
K399260,T,T,T,F,T,T,T,T,T,F,F,F
K399270,F,T,T,F,F,F,F,T,T,T,F,F
K399280,T,T,T,T,F,T,F,F,F,F,F,F
K399290,F,F,F,F,F,F,F,T,T,T,F,F
K399300,T,T,T,T,T,T,T,F,F,T,T,T
K399310,T,T,T,T,F,F,F,F,F,F,F,F
K399320,T,T,F,T,F,T,T,F,F,F,F,T
K399330,T,T,T,T,F,F,F,T,T,T,T,T
K399340,T,T,T,F,F,F,F,F,F,F,F,F
K399350,T,T,F,T,F,F,F,F,T,F,F,F
K399360,F,F,F,F,F,F,F,T,T,T,T,T
K399370,F,F,F,F,F,F,F,T,T,T,T,F
K399380,T,T,T,T,F,F,F,F,F,F,F,F
K399390,T,T,T,T,F,F,T,T,T,F,F,F
K399400,T,F,T,T,F,F,F,F,F,F,F,F
K399410,T,T,T,F,T,T,T,F,F,F,F,F
K399420,T,T,T,T,T,T,F,F,T,T,F,T
K399430,F,F,F,F,T,T,T,F,T,T,F,F
K399440,F,F,F,F,T,T,F,T,T,T,F,F
K399450,F,F,F,F,T,T,T,T,T,T,F,F
K399460,F,F,F,F,F,F,F,T,T,T,F,T
K399470,F,T,F,F,F,F,F,T,T,F,F,F
K399480,T,T,T,T,T,F,T,T,T,T,F,F
K399490,T,T,T,T,F,F,T,F,F,T,T,T
K399500,T,T,T,F,F,F,F,T,F,T,F,F
K399510,T,T,T,F,T,F,F,F,F,F,T,T
K399520,T,T,T,T,F,F,F,F,F,F,F,F
K399530,F,T,T,T,T,F,T,F,F,F,F,T
K399540,T,F,T,T,T,F,T,T,T,T,F,F
K399550,F,F,F,F,F,F,F,T,T,T,T,T
K399560,F,T,F,T,F,F,T,T,T,T,F,F
K399570,T,T,T,T,T,F,F,F,F,F,F,F
K399580,T,T,T,T,F,F,F,T,F,F,F,F
K399590,T,T,T,T,F,F,F,T,T,F,F,F
K399600,T,T,F,T,T,T,T,F,F,T,T,T
K399610,T,T,T,T,F,F,F,T,F,F,F,F
K399620,T,T,T,T,F,F,F,T,F,F,F,F
K399630,F,T,T,T,T,F,F,T,T,T,T,T
K399640,T,T,T,F,T,T,F,F,F,T,F,F
K399650,F,F,F,F,F,F,F,F,T,T,F,F
K399660,T,T,F,T,F,F,F,T,F,F,F,F
K399670,T,F,T,F,F,F,F,F,F,F,T,F
K399680,T,T,F,T,F,F,F,F,F,F,F,F
K399690,T,T,T,F,F,F,F,T,T,T,F,F
K399700,T,T,T,T,F,F,F,F,T,F,F,F
K399710,T,F,T,T,F,F,F,F,F,F,F,F
K399720,F,F,F,T,F,F,F,T,F,T,T,F
K399730,T,T,T,F,F,F,F,F,F,F,F,T
K399740,F,T,T,T,T,T,T,T,T,T,T,F
K399750,T,T,T,T,F,F,F,F,F,F,F,F
K399760,F,F,F,F,F,F,F,T,F,T,T,T
K399770,F,F,F,F,F,F,T,T,T,T,F,F
K399780,F,T,T,T,F,F,F,F,F,F,T,T
K399790,T,T,F,F,T,F,F,F,F,F,T,T
K399800,F,F,F,F,F,F,F,T,T,T,F,F
K399810,T,F,T,T,F,F,F,F,F,F,T,T
K399820,F,F,F,F,F,F,F,T,T,T,F,F
K399830,F,T,F,T,T,F,T,T,T,T,T,T
K399840,F,T,F,F,T,T,T,F,T,T,T,F
K399850,F,T,T,T,F,F,F,F,F,F,F,F
K399860,F,T,T,T,F,T,T,F,F,F,F,F
K399870,T,T,T,T,F,F,F,F,F,F,T,T
K399880,T,T,T,T,T,F,F,T,T,F,T,F
K399890,F,F,F,F,F,F,F,T,T,T,F,F
K399900,F,T,T,T,F,F,F,T,T,F,T,F
K399910,T,T,T,T,F,F,F,F,F,F,T,F
K399920,F,F,F,F,F,F,F,T,F,T,T,T
K399930,T,T,T,F,F,F,F,F,F,F,F,F
K399940,F,F,F,F,F,F,F,T,T,T,T,T
K399950,T,T,F,T,F,F,F,F,F,F,F,F
K399960,T,T,F,F,F,F,F,F,F,F,F,T
K399970,F,F,F,F,T,T,F,T,T,T,T,T
K399980,F,F,F,F,T,T,T,T,T,T,F,T
K399990,T,T,T,F,F,F,F,F,F,T,F,F
K400000,T,T,T,T,F,F,F,F,F,F,F,F
K400010,F,F,F,F,F,F,F,T,T,T,F,F
K400020,T,F,T,F,F,F,F,F,F,F,F,F
K400030,F,F,F,F,F,F,F,T,T,T,F,F
K400040,T,T,T,T,T,F,T,T,F,T,F,F
K400050,T,T,F,T,F,T,F,F,F,F,F,F
K400060,F,F,F,F,F,F,F,F,T,T,F,F
K400070,T,T,T,F,F,F,F,T,T,T,F,F
K400080,F,F,F,F,F,F,F,F,T,T,F,F
K400090,F,F,F,F,F,T,F,T,F,T,F,T
K400100,F,F,F,F,F,F,F,F,T,T,T,T
K400110,T,T,T,F,F,F,F,F,F,F,F,F
K400120,T,T,T,F,F,F,F,F,F,F,F,F
K400130,F,T,T,T,F,F,F,F,F,F,F,F
K400140,T,T,F,F,F,F,F,T,T,T,T,F
K400150,T,T,T,F,F,F,F,T,T,T,F,F
K400160,T,T,T,T,F,F,F,F,F,F,T,F
K400170,T,T,T,F,F,F,F,T,F,T,F,F
K400180,F,F,F,F,F,F,F,T,T,T,F,F
K400190,T,T,T,T,T,T,T,F,F,F,F,F
K400200,T,F,F,F,F,F,T,T,T,T,F,F
K400210,T,T,F,T,F,F,T,F,F,F,F,F
K400220,T,T,F,T,T,T,T,F,F,F,F,F
K400230,T,T,F,T,F,F,F,T,F,T,T,T
K400240,F,F,F,F,F,T,T,F,T,T,T,T
K400250,T,T,T,T,F,F,F,F,F,F,F,F
K400260,T,T,T,F,F,F,F,F,F,F,T,T
K400270,F,F,F,F,T,T,T,F,T,T,F,F
K400280,T,T,T,T,F,F,F,F,F,T,F,F
K400290,T,T,T,T,F,F,F,F,T,T,F,T
K400300,T,T,T,T,T,T,T,T,F,T,T,T
K400310,T,T,T,T,F,F,F,F,F,F,F,F
K400320,T,T,F,T,F,F,T,F,F,T,F,F
K400330,F,F,F,F,T,F,T,T,F,T,F,F
K400340,F,F,F,F,F,F,F,T,T,T,F,F
K400350,T,F,T,F,T,F,F,F,F,F,T,T
K400360,F,F,F,F,F,F,F,F,T,T,T,T
K400370,T,F,T,T,F,F,F,F,F,F,F,T
K400380,T,T,F,T,T,F,F,T,T,T,F,F
K400390,T,T,T,T,F,F,F,T,T,F,T,T
K400400,F,F,F,F,T,T,T,T,T,T,F,F
K400410,F,F,F,F,F,F,F,T,T,T,F,T
K400420,T,T,F,T,F,F,F,F,F,F,F,F
K400430,T,T,T,F,F,F,F,T,F,F,F,F
K400440,T,T,F,T,F,F,F,F,F,F,F,F
K400450,F,T,T,F,F,F,T,F,F,F,F,F
K400460,F,F,F,F,F,F,F,F,T,T,F,T
K400470,T,T,F,T,F,F,F,F,F,F,F,F
K400480,F,F,F,F,T,F,T,T,T,F,F,F
K400490,F,T,F,F,F,F,F,T,T,F,T,F
K400500,F,F,F,F,F,F,F,F,T,T,F,T
K400510,F,F,F,F,F,F,F,T,T,T,F,F
K400520,T,T,T,T,T,T,T,F,F,F,F,F
K400530,T,T,T,T,T,F,F,F,F,F,F,F
K400540,T,T,T,T,T,T,F,F,T,T,F,F
K400550,F,T,T,T,F,T,F,F,F,F,F,F
K400560,T,T,T,F,F,F,F,F,F,F,T,T
K400570,F,F,F,T,T,T,T,T,T,T,T,T
K400580,T,T,F,T,F,F,F,T,T,T,F,F
K400590,F,F,F,F,F,F,F,T,T,T,F,F
K400600,T,T,T,T,T,F,F,T,T,T,F,F
K400610,T,T,T,T,T,F,T,F,F,F,F,T
K400620,T,T,T,T,F,F,T,F,T,T,F,F
K400630,F,F,F,F,T,F,F,T,T,T,F,F
K400640,T,T,F,F,F,T,F,T,F,F,F,T
K400650,F,F,F,F,T,T,F,T,T,T,F,F
K400660,T,T,T,T,F,F,F,T,T,F,T,F
K400670,T,T,T,T,F,F,F,F,F,F,F,F
K400680,F,F,F,F,F,F,F,T,T,T,F,F
K400690,T,F,T,F,T,F,F,T,T,T,T,T
K400700,F,F,F,F,T,T,F,T,T,T,T,T
K400710,T,T,T,F,F,F,F,F,F,F,F,F
K400720,F,F,F,F,T,T,T,T,T,T,F,F
K400730,F,F,F,F,F,F,F,F,T,T,F,F
K400740,T,T,T,F,F,F,F,F,F,F,F,F
K400750,F,F,F,F,F,F,F,T,T,T,F,F
K400760,T,T,F,T,F,T,F,T,F,T,F,T
K400770,T,T,T,T,T,T,T,T,F,T,T,T
K400780,T,T,F,T,T,T,T,F,F,F,T,T
K400790,T,F,F,T,F,F,F,T,T,T,F,F
K400800,T,T,T,T,F,F,T,F,F,F,F,F
K400810,F,T,T,T,F,F,F,F,F,F,F,F
K400820,T,T,T,T,T,T,T,T,T,F,F,F
K400830,T,T,T,F,F,F,F,T,F,F,F,F
K400840,F,T,F,F,F,F,F,F,T,T,T,T
K400850,T,T,T,T,T,T,T,F,F,F,F,F
K400860,T,F,T,T,T,T,T,F,F,F,F,F
K400870,F,T,T,T,F,F,F,F,F,F,F,F
K400880,T,F,T,T,T,F,F,T,T,F,F,F
K400890,T,T,T,T,F,F,F,F,F,F,F,F
K400900,T,T,F,T,F,T,T,F,F,F,T,T
K400910,F,F,F,F,T,T,T,T,T,T,F,F
K400920,T,T,T,F,T,F,T,T,F,T,F,T
K400930,T,T,T,F,T,T,F,F,F,F,T,F
K400940,T,T,T,T,F,T,F,F,T,F,F,F
K400950,F,F,F,F,F,F,F,T,T,T,F,F
K400960,T,T,T,T,T,T,F,F,F,F,T,T
K400970,T,T,T,F,F,F,F,F,F,F,F,F
K400980,T,T,T,T,T,T,F,T,T,T,F,F
K400990,F,F,F,T,T,T,T,T,T,T,F,T
K401000,F,F,F,F,T,F,T,T,T,T,F,F
K401010,T,F,T,T,F,F,F,F,F,F,F,F
K401020,T,T,F,F,F,F,F,F,F,F,T,F
K401030,T,T,T,T,T,T,T,F,F,F,F,F
K401040,T,T,T,T,F,F,F,F,F,F,T,T
K401050,F,F,F,F,F,F,F,T,T,T,F,F
K401060,T,F,T,T,F,F,F,F,F,F,F,F
K401070,T,T,T,F,F,F,F,T,F,T,F,T
K401080,T,T,T,F,F,T,F,T,F,T,F,F
K401090,T,T,T,T,T,T,T,T,T,F,T,F
K401100,F,T,F,F,T,T,T,T,T,T,F,F
K401110,T,T,T,T,F,F,F,F,F,F,T,T
K401120,F,F,F,T,F,F,F,T,T,T,F,F
K401130,T,T,T,T,F,F,F,F,F,F,T,T
K401140,T,T,T,T,F,F,F,F,F,F,F,F
K401150,F,F,F,F,F,F,F,T,T,T,F,F
K401160,F,F,F,F,F,F,F,T,T,T,F,F
K401170,F,F,F,F,F,F,F,F,T,F,F,F
K401180,T,T,T,F,F,F,F,F,F,F,F,F
K401190,T,T,T,T,F,F,F,F,F,F,F,F
K401200,F,T,F,T,F,F,F,F,F,F,T,T
K401210,F,T,T,T,F,F,T,F,T,F,F,F
K401220,T,T,T,T,T,T,T,T,T,F,T,T
K401230,T,T,T,F,F,F,F,T,T,F,F,T
K401240,F,F,F,F,T,T,T,T,T,T,T,T
K401250,F,F,F,F,T,F,F,F,T,T,T,T
K401260,T,T,T,T,T,F,F,F,F,F,F,F
K401270,F,F,T,T,F,F,F,F,F,F,F,T
K401280,F,F,F,F,F,F,F,T,T,T,T,F
K401290,T,T,T,T,F,F,F,F,F,F,T,T
K401300,F,T,T,T,F,F,F,F,F,F,F,F
K401310,T,T,F,T,F,F,F,F,F,F,F,F
K401320,F,T,T,T,T,T,T,F,F,F,T,T
K401330,T,T,T,F,F,F,F,T,F,F,F,F
K401340,T,T,T,T,F,T,T,F,F,F,T,T
K401350,T,T,T,T,F,F,F,F,T,T,F,F
K401360,F,T,F,T,T,T,T,T,F,T,F,F
K401370,T,T,T,T,F,F,F,F,F,F,T,T
K401380,F,F,F,F,F,F,F,T,T,T,F,F
K401390,F,F,F,F,F,F,F,T,T,T,T,F
K401400,T,T,T,T,T,F,F,F,F,F,F,F
K401410,T,F,T,T,T,T,T,F,F,T,F,T
K401420,F,F,F,F,T,T,T,T,T,T,F,F
K401430,T,T,T,F,F,F,F,F,F,T,T,T
K401440,F,F,F,F,F,F,F,T,T,F,T,T
K401450,T,T,T,F,F,F,F,T,T,T,F,F
K401460,F,F,T,F,F,F,F,F,T,T,F,F
K401470,T,T,T,T,F,F,F,F,F,F,T,T
K401480,T,F,T,T,T,T,T,T,T,T,T,T
K401490,T,T,T,T,F,F,F,F,F,F,F,F
K401500,T,F,T,T,F,F,F,F,F,F,F,F
K401510,T,T,T,T,F,F,F,F,F,F,F,F
K401520,F,F,F,F,F,F,F,T,T,T,T,T
K401530,F,F,F,F,T,T,T,T,T,T,F,F
K401540,T,T,T,T,F,F,T,T,T,F,F,F
K401550,T,T,T,F,T,F,T,T,T,T,F,F
K401560,T,T,T,T,T,T,T,T,F,F,F,T
K401570,T,T,T,T,F,F,F,F,F,F,F,F
K401580,T,T,T,T,F,F,T,F,T,T,F,F
K401590,F,F,F,F,F,T,F,F,T,T,F,F
K401600,T,T,T,T,F,F,F,F,F,F,F,F
K401610,F,T,T,T,F,F,F,T,T,T,F,F
K401620,F,T,T,T,T,F,T,F,F,F,F,F
K401630,T,T,T,F,F,F,F,F,F,T,T,T
K401640,T,F,T,F,F,F,F,T,T,F,F,F
K401650,F,F,F,F,F,F,F,T,T,T,F,F
K401660,T,T,T,T,F,F,F,T,F,T,F,F
K401670,F,F,F,F,F,F,F,T,T,T,F,F
K401680,T,T,T,T,T,T,T,F,F,F,T,T
K401690,F,T,T,T,F,T,F,F,F,F,F,F
K401700,F,T,T,T,F,F,F,F,F,F,F,F
K401710,F,T,T,T,F,T,T,F,T,T,F,F
K401720,F,F,F,F,F,F,F,T,T,T,F,F
K401730,F,F,F,F,F,F,F,T,T,T,T,T
K401740,F,T,T,T,F,F,F,F,T,T,F,F
K401750,T,T,T,T,T,F,F,F,F,F,T,T
K401760,F,F,F,F,F,F,F,T,T,T,T,F
K401770,T,F,T,T,F,F,F,F,F,F,T,T
K401780,F,T,T,T,T,F,T,F,F,F,F,F
K401790,F,F,F,T,F,T,T,T,T,T,F,F
K401800,F,F,F,F,F,F,F,T,F,T,T,F
K401810,T,T,F,T,F,T,T,F,T,T,F,F
K401820,T,T,F,T,T,T,T,F,F,F,F,F
K401830,T,T,T,T,F,F,F,F,F,F,F,F
K401840,T,T,F,T,F,T,F,F,F,F,F,F
K401850,T,F,T,T,F,T,F,T,F,F,F,F
K401860,T,T,T,T,T,T,F,F,F,F,F,F
K401870,F,F,F,F,T,F,T,T,T,T,F,F
K401880,T,T,T,F,F,F,F,F,F,F,F,F
K401890,F,T,T,T,F,F,F,T,T,T,F,F
K401900,T,F,T,T,F,F,F,F,F,T,F,F
K401910,T,T,T,T,F,F,F,F,T,T,F,T
K401920,F,F,F,F,F,F,F,F,T,T,T,F
K401930,T,T,F,T,F,F,F,T,T,T,F,F
K401940,T,T,T,T,T,T,T,F,F,F,F,F
K401950,F,F,F,F,F,F,F,T,T,T,F,F
K401960,F,F,F,F,F,F,F,T,T,T,T,T
K401970,T,F,T,T,F,F,F,F,F,F,F,F
K401980,T,T,T,T,F,F,F,F,F,F,T,T
K401990,F,F,F,F,F,F,F,T,T,T,F,F
K402000,F,F,F,F,F,F,F,T,F,T,T,T
K402010,T,T,T,T,T,T,F,F,F,F,F,F
K402020,T,T,F,T,T,T,T,F,F,F,F,F
K402030,F,F,F,F,F,F,F,F,T,F,T,T
K402040,T,T,T,F,T,T,F,T,T,T,T,F
K402050,T,T,T,T,T,T,T,F,F,T,T,T
K402060,T,T,T,T,F,T,F,F,T,T,F,F
K402070,T,T,F,T,F,F,F,F,F,F,F,F
K402080,F,F,F,F,F,F,F,T,T,T,F,F
K402090,F,F,F,F,F,F,T,T,T,T,F,F
K402100,F,F,F,F,F,F,F,F,T,T,F,F
K402110,T,T,F,T,F,F,T,F,T,T,F,F
K402120,T,T,F,T,F,F,F,T,F,T,T,T
K402130,T,T,T,T,F,F,F,F,F,F,F,T
K402140,F,F,F,F,F,F,F,T,T,T,T,T
K402150,T,T,T,T,F,F,F,F,F,F,F,F
K402160,T,T,T,F,T,F,F,F,T,T,F,F
K402170,T,T,F,F,F,T,T,F,F,F,F,F
K402180,T,T,T,F,F,T,F,F,T,T,F,T
K402190,F,F,F,F,F,F,F,F,T,T,F,F
K402200,T,T,T,T,F,F,F,F,F,T,F,F
K402210,T,T,T,T,F,F,F,F,F,F,F,F
K402220,F,F,F,F,F,F,F,T,T,T,F,F
K402230,T,F,T,T,T,T,T,F,F,F,F,F
K402240,F,T,F,F,F,F,T,T,T,T,T,T
K402250,T,T,T,T,T,T,T,T,T,T,F,F
K402260,F,F,T,F,F,F,F,T,T,T,F,T
K402270,T,T,T,T,T,F,F,F,F,F,F,F
K402280,T,T,T,T,T,T,T,T,T,T,F,F
K402290,T,T,T,T,T,F,F,F,F,F,F,F
K402300,T,T,T,F,T,T,T,F,F,F,F,F
K402310,F,F,F,F,F,F,F,T,T,T,F,F
K402320,F,F,F,F,T,T,T,T,T,T,F,F
K402330,T,T,T,T,F,F,F,F,F,F,T,F
K402340,T,T,T,T,F,F,F,F,F,F,F,F
K402350,T,T,T,T,F,T,T,F,F,F,F,F
K402360,F,T,T,T,F,F,F,F,F,T,T,T
K402370,F,T,F,T,F,F,F,F,F,F,F,F
K402380,F,F,F,F,F,T,T,F,T,T,F,F
K402390,T,T,T,F,F,F,F,F,F,F,F,F
K402400,T,T,T,F,F,F,F,T,T,T,F,F
K402410,F,T,T,T,F,F,F,F,F,F,F,T
K402420,F,F,T,F,F,F,F,T,T,F,F,F
K402430,F,T,T,T,F,F,F,T,T,T,T,T
K402440,T,T,T,T,T,T,T,T,T,F,F,F
K402450,T,T,T,T,F,F,T,F,F,F,F,F
K402460,T,F,T,T,F,F,T,F,F,F,T,F
K402470,T,F,T,F,T,F,T,T,F,F,T,F
K402480,F,F,T,T,F,T,F,T,T,T,F,F
K402490,F,T,T,T,F,F,F,F,F,F,T,F
K402500,T,T,T,T,F,T,T,T,T,T,F,F
K402510,T,T,T,T,F,F,F,T,T,T,F,F
K402520,F,F,F,F,F,F,T,T,T,T,F,F
K402530,F,F,T,T,F,F,F,T,F,F,F,F
K402540,F,T,T,F,T,F,F,F,T,T,F,F
K402550,F,T,T,T,F,F,F,F,F,T,F,F
K402560,T,T,T,F,F,F,F,T,T,T,T,T
K402570,F,F,F,F,F,F,F,F,T,T,F,F
K402580,T,F,T,T,F,F,F,F,F,F,F,F
K402590,F,F,F,F,F,F,F,T,T,T,F,F
K402600,F,F,F,F,F,F,F,T,T,T,F,F
K402610,T,T,T,T,F,F,T,T,T,T,F,F
K402620,T,T,T,T,F,F,F,F,F,F,F,F
K402630,F,F,F,F,F,F,T,T,T,T,F,F
K402640,T,T,F,T,F,F,F,F,T,F,T,F
K402650,F,F,F,F,F,F,F,F,T,T,T,T
K402660,T,T,T,F,F,F,F,T,F,F,F,F
K402670,F,T,T,T,F,F,F,F,F,F,F,F
K402680,F,F,F,F,F,F,F,T,T,T,T,F
K402690,T,T,F,T,F,F,F,F,F,F,F,F
K402700,F,T,T,T,T,T,T,F,F,F,T,F
K402710,T,T,T,T,F,F,F,T,T,T,F,F
K402720,F,T,T,T,T,T,T,F,F,T,F,F
K402730,F,F,F,F,F,F,F,T,T,T,F,F
K402740,T,F,T,T,F,F,T,T,T,F,T,F
K402750,T,T,T,F,F,F,F,F,F,F,F,F
K402760,T,T,F,T,F,T,T,T,T,T,T,F
K402770,F,F,F,F,F,F,F,T,T,T,F,F
K402780,F,F,F,F,T,T,T,F,T,T,F,F
K402790,T,F,F,T,F,F,F,F,T,T,F,F
K402800,T,F,T,F,F,F,F,F,F,F,F,F
K402810,T,T,T,F,F,F,F,F,F,F,F,F
K402820,T,T,F,T,T,F,F,F,F,F,F,F
K402830,T,T,T,T,F,F,F,T,T,T,T,T
K402840,T,T,T,T,F,F,F,F,F,F,F,F
K402850,T,T,T,T,F,T,F,F,F,F,T,F
K402860,T,T,T,T,F,F,F,F,F,F,F,F
K402870,T,T,T,T,F,F,F,T,T,T,F,F
K402880,F,F,F,F,F,F,T,T,T,T,F,F
K402890,F,T,T,T,F,F,F,F,F,F,F,T
K402900,F,F,F,F,F,F,T,T,T,T,F,F
K402910,T,T,T,T,F,F,F,F,F,F,T,T
K402920,T,T,T,F,F,F,F,T,F,F,T,F
K402930,F,F,F,F,F,F,F,T,T,T,T,F
K402940,T,T,T,T,F,F,F,F,F,F,F,F
K402950,T,T,F,T,F,F,F,F,F,F,F,F
K402960,F,F,T,F,F,F,F,F,T,T,F,F
K402970,F,T,T,T,F,F,F,F,F,F,F,F
K402980,T,T,F,T,F,T,F,T,T,T,T,T
K402990,T,T,T,F,T,T,T,F,F,T,F,F
K403000,T,T,T,T,F,F,F,F,F,F,T,T
K403010,T,T,T,T,F,F,F,T,T,T,F,F
K403020,T,F,T,T,F,F,F,F,F,F,T,T
K403030,F,F,T,T,F,F,F,F,T,T,F,F
K403040,F,T,T,T,F,F,F,F,F,F,F,F
K403050,F,F,F,F,T,F,T,T,T,T,F,F
K403060,T,T,T,T,F,F,F,F,F,F,F,F
K403070,F,F,F,F,F,F,F,F,T,T,F,F
K403080,T,T,T,T,F,F,F,F,T,F,T,F
K403090,T,F,T,T,T,T,F,F,F,F,F,F
K403100,T,T,T,T,F,F,F,F,F,F,F,F
K403110,F,F,F,F,F,F,F,T,T,T,F,F
K403120,T,T,F,T,F,F,F,F,F,F,F,F
K403130,T,F,T,T,T,T,F,F,F,F,F,T
K403140,T,T,T,F,F,F,F,F,F,F,T,T
K403150,T,T,T,T,F,T,F,F,F,F,F,F
K403160,T,T,F,T,F,F,F,T,T,T,F,F
K403170,T,T,T,T,T,T,T,F,F,F,F,F
K403180,F,T,T,T,F,F,F,F,F,F,F,F
K403190,T,F,T,T,T,T,F,T,T,T,F,F
K403200,F,F,T,T,F,F,F,F,F,T,T,T
K403210,F,F,F,F,F,F,F,T,T,T,F,F
K403220,T,F,T,T,F,F,F,F,F,T,F,F
K403230,T,T,T,T,T,T,F,F,F,F,F,F
K403240,T,T,F,T,F,F,F,T,F,T,F,F
K403250,T,T,T,T,F,F,F,T,F,F,T,F
K403260,F,F,F,F,F,F,F,T,T,T,T,T
K403270,T,T,F,T,F,F,F,F,F,F,F,F
K403280,F,F,F,F,F,F,F,F,T,T,T,T
K403290,F,F,F,F,F,F,F,T,T,T,F,F
K403300,T,T,T,T,F,F,F,F,F,F,F,F
K403310,F,T,T,T,F,F,F,F,T,T,F,F
K403320,T,T,T,F,T,F,F,F,T,F,F,F
K403330,T,T,T,T,T,F,T,F,F,F,F,F
K403340,T,T,T,T,T,F,F,T,F,F,F,F
K403350,T,T,T,T,T,T,T,T,F,F,F,F
K403360,T,T,T,T,T,T,T,F,F,F,F,F
K403370,T,T,T,T,F,F,F,F,F,F,F,F
K403380,F,F,F,F,F,F,F,T,T,T,F,F
K403390,F,F,F,F,T,T,T,F,T,T,F,F
K403400,F,F,F,F,F,F,F,T,T,T,T,T
K403410,F,F,F,F,F,F,F,T,F,T,F,F
K403420,T,T,F,T,T,F,F,F,F,F,T,T
K403430,T,T,T,T,F,F,F,F,F,F,T,T
K403440,F,F,F,F,F,F,F,T,T,T,F,F
K403450,F,T,T,T,F,F,F,F,F,F,T,T
K403460,F,F,F,F,F,F,F,T,T,T,T,T
K403470,F,T,F,F,F,F,F,F,T,T,T,T
K403480,F,F,F,F,F,F,F,T,T,T,T,T
K403490,F,F,F,F,T,T,F,T,T,T,F,F
K403500,F,F,F,F,F,F,F,T,T,F,T,F
K403510,T,T,T,T,F,F,F,T,T,T,T,T
K403520,F,F,T,T,T,T,T,T,T,T,F,F
